id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
539,16568,33,25117,564.6225272300532,2019-02-04
540,16981,24252,4817,712.6285141284642,2017-07-06
541,14554,1615,25068,690.2730931089802,2018-05-28
542,23588,2163,35689,662.5733504579267,2017-05-13
543,17682,26060,27290,706.1997444611543,2019-06-11
544,3243,17847,22409,604.8761193913285,2019-06-26
545,25377,26570,20445,807.7528341305808,2019-06-28
546,25508,24315,27833,520.8161990962385,2019-07-19
547,15136,8344,9112,664.2038928883313,2018-07-14
548,21821,12081,24542,697.624929462851,2019-05-04
549,23323,17180,28256,648.524217640493,2017-07-05
550,29597,22728,25251,736.0668433730282,2019-05-19
551,29424,5489,22073,705.5438710681016,2017-04-24
552,27535,20761,34588,779.9271792560571,2018-07-17
553,2439,5780,32399,621.9593905076994,2019-09-20
554,2420,5473,29102,665.8744488568608,2018-07-31
555,24761,25093,21051,744.4625377841057,2017-04-28
556,11717,2924,37158,743.7450431274524,2019-01-15
557,9819,69,20430,637.0499973878073,2018-09-01
558,12121,16476,29615,713.5077895809201,2019-07-01
559,2398,6830,33567,689.0595051845272,2017-01-28
560,9955,6593,35493,628.6057836692673,2017-03-23
561,8138,1804,30066,618.9402545469395,2019-04-17
562,28749,17724,21608,673.7910100952218,2017-11-02
563,16562,27005,35534,704.8800845216326,2017-06-06
564,19889,26538,30736,630.851620361711,2017-11-18
565,10101,6054,38555,660.821723384146,2018-12-20
566,16136,7588,32846,638.9273438690055,2018-05-25
567,15587,16703,25003,760.1429713382142,2017-05-21
568,11423,27540,27946,790.7418551063746,2019-06-03
569,19426,7861,27304,729.5680098766467,2019-01-01
570,2543,7885,20429,758.2844936295122,2017-08-02
571,29440,10880,34981,685.3975881071963,2019-09-01
572,4503,22722,12554,732.9177819947145,2019-08-06
573,28791,19255,31814,743.7406896367969,2018-03-01
574,3508,11673,23207,733.9589351358285,2018-02-16
575,21890,21366,23337,645.3766825739302,2018-11-23
576,13489,28989,24721,723.7498749369047,2017-05-14
577,1944,6500,26701,672.4692135488286,2018-09-12
578,12605,21963,27422,626.8261315482165,2018-05-01
579,2755,21193,35099,650.4934173527882,2018-09-03
580,16074,25719,6688,738.7257022110098,2017-07-22
581,16580,7947,34944,647.81804438372,2018-05-30
582,13863,8503,14893,756.6622070426981,2019-08-01
583,21994,12341,26459,667.5666921028964,2019-07-11
584,19344,17716,39309,655.0642728451832,2018-04-17
585,22261,10113,11468,526.8597192986897,2017-04-12
586,28948,21346,25384,600.1536933130851,2019-10-30
587,16837,3623,33178,757.2991506927608,2019-01-03
588,15238,8797,35535,527.2849766732263,2019-05-28
589,473,21140,26541,694.1728447992762,2019-12-13
590,18795,8330,28775,634.9589856845778,2019-08-16
591,16148,5204,33713,685.6312274939967,2019-07-11
592,24792,22250,31337,593.1913632195478,2018-05-03
593,12177,15907,39409,674.9794046621814,2017-07-24
594,26165,6451,38929,690.413339690242,2017-12-12
595,17939,23562,23871,740.7646877359433,2019-04-24
596,9439,355,37637,764.3889004596496,2019-03-04
597,15092,6453,36346,724.8384836348952,2019-07-12
598,25895,3602,35423,706.8021966051057,2018-05-29
599,5159,15434,37740,698.006941851088,2017-08-29
600,21013,29009,25560,716.4369022530637,2017-08-06
601,10273,10378,30829,694.7186398691729,2017-06-23
602,332,10541,33553,700.5493131826181,2018-05-28
603,2213,25910,31862,739.2872445449666,2019-05-21
604,23728,23330,39847,664.7571267388898,2018-11-16
605,18057,6983,12920,567.005526193657,2019-06-11
606,13085,21646,24997,456.8299694488255,2017-12-09
607,19763,11502,15738,605.8463901447158,2018-10-21
608,12134,19026,25892,693.941209044182,2017-05-26
609,18656,27752,31100,643.9218639066929,2018-06-11
610,20899,16987,26542,770.7859131484322,2017-08-23
611,25131,14649,8337,665.448546752867,2018-04-26
612,16000,14314,30906,559.4951880307151,2017-06-13
613,918,10028,26373,713.4831842110573,2019-01-28
614,2951,3755,29854,554.8203839644704,2019-05-12
615,7215,1480,30864,584.0086549821685,2018-03-31
616,3344,20593,27310,643.3685442890961,2017-06-11
617,14245,17185,23526,709.5465754859549,2017-04-26
618,25667,11671,26384,701.2740775039076,2018-04-16
619,11071,7785,3728,640.2292298327526,2018-02-03
620,22372,14801,38243,624.6756037591455,2018-06-15
621,4526,15380,39333,659.0916940489632,2017-07-03
622,26952,14843,30489,615.0289424095131,2019-04-01
623,22666,28445,36779,662.6528700916718,2018-05-31
624,24073,11413,26098,617.3087534697825,2019-05-03
625,6450,6690,22385,658.1231266268607,2017-06-11
626,21821,25332,38039,665.0683341519203,2017-03-05
627,15048,25204,30553,654.8461011595651,2017-01-14
628,20768,11736,29423,683.9681495496737,2018-06-06
629,11729,3200,34121,670.932775010033,2019-04-25
630,12833,20898,20735,589.266997120301,2019-05-02
631,21904,15737,21733,664.498845163488,2017-07-30
632,21281,6069,2894,647.8627321314415,2017-07-05
633,18320,9351,36236,710.35364024569,2019-06-06
634,8353,25090,21891,688.0755549044811,2018-07-11
635,18566,8017,24262,679.1360732424423,2018-04-23
636,23814,13352,21460,573.2195297029064,2018-12-26
637,17645,27109,31486,631.1846790452307,2017-12-01
638,25614,77,37926,737.4726799110829,2017-07-07
639,21831,3111,36169,743.7956215264192,2019-08-15
640,4672,5446,21844,641.4117942716438,2017-01-31
641,15777,266,28064,714.4765001414936,2017-09-01
642,11156,18172,36802,646.2463553685097,2017-07-03
643,2758,7406,24736,608.2021639480521,2019-12-22
644,8604,27752,26998,726.7868935821042,2019-07-19
645,15201,18506,33627,711.4951352101672,2018-06-21
646,11283,14402,9759,662.3606629908392,2018-07-02
647,28179,27534,30081,708.3408180334224,2017-07-06
648,23756,17659,2948,632.2030781199732,2018-04-18
649,17109,3394,2086,661.8035060088771,2018-12-15
650,7500,2632,24786,539.8454001899164,2017-06-21
651,1805,16423,32216,732.3060272156451,2019-08-02
652,18495,27758,36954,640.0556580100324,2019-05-28
653,5609,15282,33396,610.4021714627431,2018-01-26
654,12505,18082,20125,637.0975899958877,2017-04-23
655,10006,26584,35122,692.2178231306282,2019-11-27
656,11574,2310,21683,605.7670937183553,2018-03-07
657,6586,25541,39467,710.550540226649,2019-06-30
658,1599,16416,33559,736.8166387191183,2019-08-25
659,793,6915,36101,742.6305260605994,2019-05-24
660,18105,21976,17246,729.2789501319256,2018-06-25
661,10566,12888,23755,816.4443125791231,2017-02-02
662,14122,13351,39204,798.8147920887126,2018-01-25
663,9503,23647,30298,539.9954354585957,2017-06-24
664,11750,24164,21009,735.6692544971089,2018-05-04
665,1472,18771,37319,856.4985022404702,2018-07-18
666,29350,21902,39527,602.6799681214571,2018-07-10
667,19716,14318,33089,591.1800191874015,2017-05-02
668,4538,21766,30874,673.1389754655511,2019-08-05
669,20084,6100,18183,664.1616492981284,2019-04-24
670,16221,27750,28865,660.2038893917502,2018-05-12
671,12251,2362,31210,587.0379767390681,2018-04-26
672,17630,22764,32178,652.8461448495567,2017-11-18
673,25710,15981,31081,682.3552801276008,2018-08-10
674,8814,25362,25246,638.9250557578368,2019-03-06
675,10019,18717,32549,719.3031013961989,2020-01-04
676,5887,20008,27246,757.4441093723427,2019-12-21
677,18554,1541,31377,744.8996745386959,2019-08-11
678,13428,12029,26314,669.6499933469561,2017-09-20
679,18846,29403,26280,646.7018042583627,2019-05-19
680,23458,23004,35339,566.9331619492161,2018-12-12
681,12774,7071,31866,614.1794450717557,2017-03-07
682,7497,14040,29115,713.1019488692783,2018-06-12
683,5115,22063,28535,712.7360842018309,2020-01-03
684,28875,23126,29382,649.7223629780408,2019-02-26
685,19522,2562,16028,702.8896287082123,2019-06-21
686,18850,15810,24370,654.3888359576847,2019-12-13
687,17225,7996,30509,679.4466574499819,2019-07-18
688,3315,27560,31500,611.4517772497478,2018-06-26
689,7561,22959,23646,750.1549846838027,2019-05-28
690,3987,15884,33975,770.1786575975092,2019-02-14
691,9485,22529,7832,680.5843439825358,2019-09-19
692,20990,29246,32981,606.8059532030748,2017-04-26
693,4317,18961,37898,581.5607090703558,2019-06-10
694,24275,19484,23347,791.5122202712712,2017-01-12
695,5041,16522,32873,788.6050509907539,2019-05-18
696,8557,29685,38433,651.0506513894684,2017-04-18
697,29826,1335,17180,618.6016169651189,2017-05-17
698,20325,27258,37580,565.0708831078654,2017-06-29
699,24286,28070,22912,580.1213314859914,2018-04-12
700,24131,11969,23565,766.0927435038902,2018-05-17
701,7451,17216,35471,751.0189730227454,2018-12-25
702,28208,25448,34841,662.2522718010921,2019-02-12
703,11644,19971,21506,754.2120040221134,2017-10-17
704,15344,7527,557,627.7457119508803,2019-07-19
705,20040,9781,20285,693.5912551456335,2017-02-03
706,16181,9677,28629,771.0049331782653,2018-12-22
707,10071,28793,26318,690.9853372182922,2019-07-07
708,22369,28805,14536,619.8220675652772,2019-06-28
709,21070,24069,30534,692.7991506856375,2017-03-05
710,11401,12897,30074,726.2146868533189,2018-07-29
711,3379,29468,33574,719.074469219615,2018-08-12
712,26848,2530,31677,676.9139244180657,2018-02-16
713,27127,11249,29561,726.7945237027217,2019-12-16
714,29634,25828,26913,740.099884301416,2019-06-22
715,28906,18539,33630,680.6852321014187,2017-04-26
716,7624,11744,37535,792.3590153672876,2018-05-28
717,22771,8954,36789,711.9074905041778,2019-04-14
718,11516,22777,35029,599.8688090983962,2018-05-23
719,7943,4757,38934,635.0432853174616,2017-06-01
720,4012,590,29096,633.9506703389176,2019-01-12
721,18401,20973,33687,674.3138197452079,2018-11-16
722,23808,11060,25759,833.4798155307972,2019-04-15
723,9946,29301,26004,727.7953263938003,2018-06-03
724,29847,2939,32364,776.1334901290916,2018-01-16
725,2440,18869,38706,669.1783986380734,2017-05-06
726,28818,23363,24840,715.8014430273874,2019-02-12
727,14116,13108,23634,600.178035827739,2019-08-15
728,120,2374,35204,600.460735137602,2017-06-11
729,15431,25645,30333,644.3208084553614,2019-09-18
730,28722,10839,22933,674.6673652620495,2018-06-28
731,23008,25376,30943,692.3636979612949,2017-05-07
732,14893,2821,31790,699.1787827918785,2018-01-18
733,22723,2578,36190,813.3423483718569,2018-10-25
734,27167,22220,26252,794.4859867571517,2018-12-27
735,26018,21504,31078,796.2082349634964,2018-05-28
736,3458,7130,21678,718.2530230339805,2017-05-01
737,20474,23004,23192,791.9736501584896,2018-05-13
738,28774,11596,21711,720.2630327659839,2018-11-12
739,25226,10623,34776,683.5695183455505,2017-04-26
740,14604,11467,33251,734.9359270590537,2018-05-27
741,27572,7254,34620,598.9266723226539,2018-01-23
742,16715,25343,27079,685.4665227153421,2017-11-26
743,3642,15122,39284,852.8177768860927,2018-11-13
744,5993,15832,11289,723.1638650669234,2017-03-01
745,20961,809,23977,451.5206261560438,2019-02-01
746,12554,24234,37007,644.2834921940905,2018-05-15
747,10213,29290,25551,818.7985135568754,2018-11-26
748,20529,29425,6538,726.1738895299602,2019-01-17
749,26283,11104,26618,651.1870100888192,2018-04-02
750,22771,12280,28765,667.058249299176,2017-04-16
751,15753,23117,24873,657.9541217475744,2018-05-30
752,5970,11212,23986,832.9567244809728,2017-12-19
753,27890,23357,20736,624.5034821534061,2019-07-15
754,21142,19562,38601,686.9723906446477,2017-05-21
755,20060,8303,36248,670.9606010904428,2017-12-22
756,23544,15692,25253,576.4698800975133,2017-12-10
757,27455,9037,24560,733.9501699969264,2018-05-04
758,19864,9381,20156,724.8116513465901,2017-11-23
759,4542,22163,37297,766.7364597003939,2018-06-27
760,12765,16783,39279,654.5548879804022,2018-05-04
761,9073,5184,36922,636.5498436147312,2019-05-30
762,14045,313,28024,637.2237838638597,2018-11-18
763,12266,385,25779,690.6489042089464,2017-09-04
764,26765,189,32400,618.8287925165856,2017-06-01
765,21709,15796,5484,642.8643112362423,2019-05-26
766,23767,19893,28444,552.6621650646435,2019-12-21
767,10348,19669,34414,588.3643128114311,2017-05-03
768,15918,26450,33406,763.3517232482701,2017-12-06
769,15406,1245,33035,598.2319702234114,2017-12-23
770,12623,5184,12726,742.1679981301414,2018-06-13
771,8092,8353,23754,668.3421613984888,2017-11-28
772,26978,16189,39063,622.883979237681,2019-01-25
773,1423,2709,31969,771.8990487547704,2019-04-13
774,11593,2110,27552,750.2804860240701,2019-04-19
775,15331,12282,30186,700.6741541185784,2017-06-24
776,9748,1308,37687,620.5804150901313,2019-03-02
777,15493,22895,34135,737.5987685256827,2019-11-25
778,23203,9118,36897,653.1981351231279,2017-11-11
779,6626,15207,24137,738.861536458627,2018-05-25
780,18784,12523,27822,682.2727670534812,2018-04-29
781,11548,4365,36336,760.7479117027956,2019-07-27
782,4125,12114,14427,694.8322325722351,2019-06-29
783,861,24290,21992,720.5430203067149,2017-05-06
784,26968,24535,34694,727.8149755379111,2019-05-28
785,29653,5386,21434,702.8764151444701,2017-02-26
786,20380,28253,26253,701.324399616279,2019-12-02
787,26946,5993,7806,668.517627719931,2017-11-11
788,8854,27423,25812,713.9932664979349,2017-05-19
789,8060,22660,27320,687.8065002727114,2017-11-24
790,4994,24421,23095,690.5774283714674,2019-04-20
791,23876,12668,27411,618.9581842952439,2017-09-04
792,20504,2310,21968,696.2519864907161,2019-10-31
793,9138,9047,37250,746.3882712215034,2018-07-03
794,11499,14682,23764,691.3308843241305,2018-05-20
795,25664,4048,21866,815.8579256759524,2018-11-15
796,3778,20568,21791,600.4148169611253,2018-06-10
797,24193,29216,1179,811.9412389287473,2017-02-27
798,9085,27965,25971,666.7842825359235,2019-12-05
799,9774,10564,20849,739.3552804818356,2017-04-26
800,21881,7747,21112,747.7725400397997,2019-05-23
801,24480,8148,35094,711.7673411875962,2017-10-14
802,7732,879,30395,718.0793571181838,2018-07-18
803,27044,19374,38365,796.9315794491315,2018-11-24
804,27798,29715,31496,807.3259532482291,2018-06-24
805,29896,28124,27945,702.7898595426408,2019-03-06
806,1402,11712,24569,718.1451585374548,2017-08-06
807,16058,26909,24513,694.6466513819315,2019-01-24
808,22814,22924,37497,718.258660909293,2019-11-24
809,17479,19105,27639,810.0909015842567,2019-06-12
810,10378,2783,31663,711.8533506280637,2019-04-12
811,26493,4108,37277,774.9920711906949,2019-01-24
812,14977,29063,35593,743.1699434231878,2019-05-31
813,124,18495,28555,673.3369089772087,2018-03-03
814,10090,5893,21268,649.6269176728703,2018-02-10
815,26876,12119,24349,746.5631967645522,2017-12-22
816,20994,26438,39635,616.7811029518141,2018-05-10
817,11360,11031,27706,629.1110005328836,2018-12-30
818,5421,18625,38504,623.3612356573075,2018-07-23
819,22159,11278,39930,657.5614008575445,2019-02-15
820,5029,11204,31911,585.2143289233935,2017-06-23
821,5165,3982,22978,606.9190320769493,2017-04-09
822,27266,1533,23352,657.2822121222299,2019-11-30
823,7444,29825,28991,624.6851756925089,2019-07-30
824,20211,14215,24804,749.8757440019176,2019-06-11
825,8672,8172,26334,703.6543028014441,2019-05-11
826,23912,11440,31731,801.4092006655421,2018-02-06
827,14550,19690,30184,692.4914864149165,2017-12-04
828,4269,12547,27106,770.9009637125786,2019-12-22
829,9768,26886,25904,714.5761523243574,2019-01-24
830,14673,2295,32431,782.4335430264352,2018-06-06
831,29614,868,25938,645.017742952419,2018-02-03
832,4482,3207,16374,746.0225503611323,2018-03-03
833,29210,4496,38916,565.1518861660843,2019-01-29
834,17782,11898,29573,583.6006120568043,2018-01-18
835,11394,28350,36061,681.2756067860776,2019-04-30
836,20127,15766,32883,687.2305810162192,2017-11-10
837,383,17313,37236,707.9986141192146,2019-05-07
838,20511,6501,34328,663.9911302214261,2019-05-26
839,13370,11394,37587,737.7842601170908,2017-07-03
840,11563,16044,5499,791.5240495018561,2018-01-01
841,22067,20241,22368,615.5630134633585,2017-06-17
842,10335,29833,22508,728.6449390387176,2017-07-02
843,6010,26179,21212,675.8446848319693,2019-04-14
844,10585,15123,38418,711.4708168374344,2018-09-15
845,18045,4551,10609,688.890565700321,2017-06-17
846,3600,2154,30806,713.3624960738158,2018-12-14
847,16263,24995,25567,615.9968581798286,2019-04-10
848,13422,7592,25273,638.3718130343656,2017-07-11
849,26068,10708,29649,739.865107749586,2019-06-18
850,6250,20228,7667,732.252170942763,2017-01-24
851,16712,11499,31163,823.0540711030268,2019-11-22
852,3567,371,30595,634.0360690853685,2019-08-23
853,6949,16468,24060,690.0579661480598,2019-04-16
854,20138,20388,23421,693.6317055711601,2019-08-01
855,20605,18417,34471,818.8746801540996,2017-11-29
856,27365,23817,37115,692.6916859002811,2019-05-06
857,5137,7096,34105,678.8692537010681,2019-02-25
858,10983,1746,34280,601.0651511210058,2019-07-21
859,14926,14446,21361,623.6863323012423,2018-11-12
860,2210,10071,11785,764.0884521898569,2017-12-13
861,14210,13939,34303,626.6148450180135,2019-01-15
862,28919,21235,26973,613.5735936444261,2019-12-28
863,18919,21532,37503,646.603321344424,2018-01-16
864,2103,284,27776,728.4239353725117,2017-02-17
865,1124,26512,26680,531.4934089949493,2019-08-29
866,29657,8528,24241,779.151781817166,2019-11-06
867,23323,24305,34195,808.9991441024827,2017-04-14
868,7634,23493,21909,589.5553189894036,2019-04-15
869,5352,27366,24714,713.0787707672886,2017-03-07
870,553,22602,20076,721.9250440968258,2019-12-01
871,18699,4395,21690,642.8586973091207,2019-08-04
872,24677,25939,23734,838.2136989589686,2018-08-18
873,20289,6070,32749,750.2478041588505,2017-08-04
874,5811,4772,32437,631.1380710177092,2019-05-28
875,6136,15105,22702,699.4250870797314,2019-05-17
876,14971,2619,33280,737.9751166707412,2019-12-03
877,15132,25611,24465,674.7147895718889,2017-11-12
878,15804,3596,35297,794.079496423522,2019-11-12
879,13504,29340,31778,615.8960340934167,2017-11-27
880,4779,17666,25624,698.629251249945,2017-08-02
881,24016,8351,28713,759.2904046061144,2019-05-25
882,14895,2233,30972,595.759070940126,2017-12-04
883,26727,4971,1239,844.1181823318921,2018-07-30
884,25986,18354,31487,763.063642551578,2019-07-03
885,21944,18063,26674,614.2179207402069,2017-06-11
886,19188,8935,23905,740.8713061643665,2018-02-26
887,22611,14909,27816,641.4714335081615,2019-02-24
888,1620,16897,33690,609.7659972728941,2017-06-01
889,8141,28633,27506,647.9580553423688,2019-08-15
890,27373,27112,39793,679.8915924105826,2017-05-03
891,13216,10886,36824,766.4802889364166,2019-11-29
892,10549,621,22455,682.4133862334002,2017-11-17
893,12901,17478,25306,719.9862385336429,2018-04-27
894,19672,29410,35907,676.8793743818001,2019-11-26
895,24224,24426,30652,820.4119598102825,2019-02-04
896,12595,2437,28300,666.4039384393909,2019-05-28
897,4629,7164,29506,745.458026881082,2019-04-21
898,13119,2268,31908,651.5305810438092,2018-05-01
